,Unnamed: 0,X,Speech_id,text,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
3580,3581,3580,2332,"While there are some cities that are larger than Atlanta, and that would only account for a larger crowd in some places, I have never seen a crowd that had what I call a higher """"E.Q.""""  We all hear about """"I.Q.""""  That is very important.  But """"E.Q."""" sometimes is even more important.  That means """"Enthusiasm Quotient,"""" and there was enthusiasm in that crowd.",rep,1972,False,False,1,2332_1,63
3749,3750,3749,2468,"I said in Kansas City that we wouldn't concede a single state, we wouldn't concede a single vote; we would campaign from the snowy banks of Minnesota to the sandy plains of Georgia. And we have, and we are going to win on November 2nd. I have a firm commitment from Dick Rosenbaum and Nelson and Jack Javits and Jim Buckley that we are going to carry New York with its forty-one electoral votes. And I have made a firm commitment to Jim Buckley: We are going to help him get reelected to the United States Senate from the state of New York.",rep,1976,True,False,11,2468_11,103
3820,3821,3820,3004,"Everybody know that we're going to have to reward work and education and effort, and that no one can make it the way it used to be. We've all got to embrace change. But I say this to you as we did in March: we are going up or down together, we do not have a person to waste. In most of our big states by the year 2000 a majority of the public school students will come from racial and ethnic minorities. This is a melting pot, and we have to find a way to make our diversity a source of strength and renewal.",dem,1992,False,False,38,3004_38,105
3948,3949,3948,1968,"Senator Johnston, Governor Russell, distinguished guests on the platform, ladies and gentlemen: Today I have been visiting the part of America that we love, the South. Today I have been in Orlando and Jacksonville, Florida, in Macon and Augusta, Georgia.  And now the climax of the day and the night here in this great, historic, and beautiful city of Columbia. And by my side have been the great men of the South: Senator Smathers and Senator Holland and Governor Bryant of Florida; Senators Herman Talmadge and Dick Russell and Congressman Carl Vinson and Governor Carl Sanders of Georgia.",dem,1964,True,False,0,1968_0,98
4022,4023,4022,3158,"In early October, the number of Americans filing new claims for jobless benefits--to a two-year low. We just got this announcement today. It's a good sign. And I can't wait to turn on the evening TV tonight and hear good news for America. I'm sure they'll report it; so far I haven't heard too much about that. We've had unemployment down for the last three months. I haven't heard too much about that. And my favorite bumper sticker, Tom, you got it? Here's my favorite bumper sticker of all: """"Annoy the Media: Reelect Bush."""" What is it about these guys?",rep,1992,False,False,13,3158_13,100
4039,4040,4039,2520,"Well, thank you very much, Governor, Bob Taft, the Members of the congressional delegations from both Ohio and Kentucky: It's great to be in the southern Ohio area. But I did want to make a very special announcement here. I am releasing a comprehensive statement on nuclear policy, calling upon all nations of the world to join in a cooperative effort to expand the benefits of peaceful uses of nuclear energy while preventing nuclear proliferation.",rep,1976,True,False,0,2520_0,75
4071,4072,4071,1983,"Governor Williams, Senator Hart, Governor Staebler, Members of Congress, ladies and gentlemen, my old friend Pat McNamara: I am so happy to be back here in Detroit again. I want to thank all of you for coming out here this morning. You have made this a great Democratic rally for Detroit, and we are going to make next Tuesday a great Democratic day for Michigan.",dem,1964,True,False,0,1983_0,65
4090,4091,4090,1983,"Henry Ford and Walter Reuther smiled at each other and Pat McNamara and Phil Hart looked at that smile and decided they both better vote with me and pass that tax cut, and they did. It has made jobs and it has fed hungry mouths, and it has brought prosperity to every state in this union. When it is fully effective, here is what it will mean in Michigan: an increase in total income of over $1.3 billion a year, 89,000 new jobs, an increase in average family income of $476 per family.",dem,1964,True,False,19,1983_19,93
4119,4120,4119,3164,"Here's what it is. You like your environment? Arkansas is fiftieth in the quality of environmental initiatives. They are fiftieth in the percentage of adults with a college degree. They are fiftieth in per capita spending on criminal justice. They are forty-ninth in per capita spending on police protection. They are forty-eighth, sorry, in percentage of adults with a high school diploma. They are forty-eighth in spending on corrections. They are forty-sixth--they're moving up--forty-sixth in teacher salaries. They are forty-fifth in the overall well-being of children. And listen to this one, New Mexico: Governor Clinton signed into law a prejudicial English-only statute for Arkansas.",rep,1992,False,False,4,3164_4,104
4138,4139,4138,3164,"Now, where was Bill? Here's what he said. Here's what he said about the Persian Gulf: """"I was for the minority""""-meaning, let sanctions work, let Saddam Hussein march into Saudi Arabia--""""I was for the minority, but I guess""""--this is an exact quote--""""I guess I would have voted with the majority."""" My friends, you cannot do that as the president of the United States.",rep,1992,False,False,23,3164_23,63
