,Unnamed: 0,pop,Predictions_prob_0,text,speech_par_id,uncertainty,low_pr,high_pr,auth,exc,inc
10396,10397,0.000114716468366695,0.9998852835316329,"Countless Americans are killed by illegal immigrants because our government won't do it's job. These include amazing Americans like Sergeant Brandon Mendoza, of Mesa Arizona, who was killed by an illegal immigrant with a criminal record who should have been deported – but the government refused to act. I've spent time with his incredible mother.",2016-10-29-center-phoenix-arizona_24,0.9997705670632671,0.00022351596868471803,0.000213309353686336,0.9997867498229241,0.9998719602544741,0.000639919820079219
10403,10404,0.000114702522040495,0.99988529747796,"Imagine what our country could accomplish if we started working together as One People, under One God, saluting One American Flag. Together, we will make America wealthy again. We will make America strong again.",2016-10-03-center-pueblo-colorado_44,0.9997705949559191,0.999692108649337,0.00048115550768645596,5.04539929458656e-05,0.9998656558416671,0.000391303333677267
10501,10502,0.00011444282896106299,0.9998855571710391,"Expanding President Obama's unconstitutional executive amnesty, including instant work permits for millions of illegal workers. Freeing even—there go your jobs—freeing even more criminal aliens by expanding Obama's non-enforcement directives. And this is to me, the beauty of them all. Obama has allowed thousands and thousands and thousands of people to come in, Syrians from the Middle East. She wants an increase of 550 percent in Syrian refugees into our country.",2016-10-18-colorado-springs-colorado_70,0.999771114342078,0.000202864486650507,0.000225566519321242,0.9998110095543019,0.9998662160196021,0.00046674951082373604
10634,10635,0.000114050040974556,0.9998859499590258,"Beyond the 2 million, and there are vast numbers of additional criminal illegal immigrants who have fled, but their days have run out in this country. The crime will stop. They're going to be gone. It will be over.",2016-08-31-center-phoenix-arizona_45,0.9997718999180509,0.000397219741501417,0.000276393648906215,0.9997553905976,0.9998606700960541,0.000391592072007756
10735,10736,0.000113748646993647,0.9998862513530071,"We will terminate the Obama administration's deadly, and it is deadly, non-enforcement policies that allow thousands of criminal aliens to freely roam our streets, walk around, do whatever they want to do, crime all over the place. That's over. That's over, folks. That's over.",2016-08-31-center-phoenix-arizona_47,0.9997725027060129,0.000434071525912939,0.000209767451801389,0.999824940642395,0.9998701743376669,0.000332980474809321
10813,10814,0.000113548755758251,0.999886451244241,"Today, it is comparatively safe to break the law. Today, all across the land, guilty men walk free from hundreds of courtrooms. Something has gone terribly wrong in America.",2169_10,0.9997729024884829,0.999742428497756,0.000228500688137004,0.999508836761702,9.857708595577779e-05,0.000365680723022409
10962,10963,0.000113201018737226,0.9998867989812629,"Why did Mr. Clinton promise to help with the costs and then renege on that pledge until Congress forced his hands? And why did Mr. Clinton hold up those funds for eighteen months? Why are you paying millions more in taxpayer dollars to provide drug rehab for illegal aliens in prison? You're paying for it. And worse, why are thousands of Californians the victims of violent crimes committed by people who should have been stopped at the border before they so much as stepped foot into this country?",3339_37,0.9997735979625251,0.00019598811473058302,0.000184995142913725,0.9997615424263209,0.9998706469924129,0.000388240955789812
11312,11313,0.000112279702032781,0.999887720297967,"Illegal immigration, and broken visa programs, take jobs directly from Hispanic workers living here lawfully today. Illegal immigration also brings with it massive crime, and massive drugs – including a terrible heroin problem right here in Colorado. We are going to build a border wall, and we are going to stop the drugs, gangs and the violence from pouring into Colorado.",2016-10-03-center-pueblo-colorado_36,0.999775440595935,0.00197086264406917,0.000212968855354669,0.9921148580015909,0.999863801354205,0.934707542319607
11371,11372,0.000112153114069967,0.99988784688593,"But we must also talk about those who have been left behind, the millions suffering in disastrous conditions in so many of our inner cities – and neighborhoods afflicted by poverty, drugs, and violence. No group in America has been more harmed by Hillary Clinton's policies than African-Americans. There is no better evidence of this fact than Hillary Clinton's immigration policy, which brings in illegal immigrants and refugees to take jobs from hardworking African-American and Hispanic citizens.",2016-08-30-arena-everett-washington_6,0.99977569377186,0.993894776462241,0.000247191743562152,7.74910946060377e-05,0.9998762405399508,0.997028261160607
12145,12146,0.00011045718301141699,0.9998895428169889,"What do you think? I said, """"I'm very happy."""" They thought I was happy. They thought I was happy for him. No, I was happy for me. The Biden-Harris plan is a step-by-step recipe for abolishing America's borders. In the Biden-Bernie manifesto, Joe Biden, promises to restore and expand catch and release across the entire US border. You believe that? We just got rid of it. Free all illegal aliens from federal detention and close detention facilities, this would make removing illegal aliens totally impossible, and you would have murderers, killers, rapists in your midst. I don't think so. Immediately suspend all removals, triggering a tidal wave of, really a flood, if you think, a flood all across our border. End prosecution of illegal border crosses ensuring that illegal aliens will repeatedly reenter the country over and over again and terminate all protections we have enacted against asylum fraud. They want to do things that nobody thought was even possible to contemplate.",2020-08-18-rally-yuma-arizona_35,0.9997790856339771,0.00022045086026149303,0.000228534568724485,0.9998149133749791,0.999869276766414,0.000453850826369641
12175,12176,0.00011039547772515901,0.9998896045222739,"We will also keep open Guantanamo Bay and place a renewed emphasis on human intelligence. Drone strikes will remain part of our strategy, but we will also seek to capture high-value targets to gain needed information to dismantle their organizations. Finally, we will pursue aggressive criminal or immigration charges against anyone who lends materiel support to terrorism. There will be consequences for those people. There will be very serious consequences. To accomplish a goal, you must state a mission. The support networks for radical Islam in this country will be stripped out and removed, one-by-one, viciously if necessary--viciously if necessary. Immigration offices will also have their powers restored. Those have been taken away. Those who are guests in our country that are preaching hate will be asked to return home immediately and if they don't immediately, we will return them home.",2016-08-15-university-youngstown-ohio_55,0.999779209044549,0.00024038718284617098,0.00026305755366367597,0.999837201280281,0.999871352443746,0.000449469877218699
