Speech_id,text,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
3340,"And nowhere has Bill Clinton's big government liberalism been more aggressive than his war on the West: grazing fees, imposing regulation, and inviting lawsuits by the most extreme environmental organizations--lawsuits designed to drive ranchers from the land and range for generations. And we're going to change it. We're going to send power back to the states and back to the people in accordance with the 10th Amendment to the Constitution.",rep,1996,TRUE,TRUE,30,3340_30,70
1594,"I don't think they are buying that line, """"You have never had it so good.""""  I want Mr. Nixon to come to this square and tell the people of Youngstown: I want him to tell the people of this valley, """"You never had it so good.""""  We will settle the question on November 8, whether we have never had it so good or whether we must do better, and I don't think on that question of the people of Youngstown or the people of Ohio or the people of the United States will hesitate to say, """"Yes, we can do better.  Yes, we must do better.  Yes, we must move forward.""""",dem,1960,TRUE,FALSE,1,1594_1,111
2089,"I have spoken with our people about the needs of America--openly, forthrightly, and honestly. And they have answered with their own commitment to finding answers... to fulfilling the greatness of America: that no single child will go hungry; that no single child will be denied good health; and excellent education; a chance to unlock the door to life, and develop to the limits of his abilities; that no single family will live in poverty; that no one who wants to work will lack a job at decent wages. This is what I have heard from the people... and more.  And I shall respond.",dem,1968,TRUE,FALSE,13,2089_13,103
2512,"Q. Including the cartoon? THE PRESIDENT. Yes, it is. That is true.",rep,1976,TRUE,FALSE,6,2512_6,12
2512,"Q. Mr. President, in a town that is a week away from a statewide referendum on gambling, just for Atlantic City--this is strictly for Atlantic City--do you have anything to say on that? THE PRESIDENT. That is a decision, of course, for the voters of this area or the state of New Jersey. Although I have reservations about legalized gambling, I would not want to interject myself into a strictly local issue.",rep,1976,TRUE,FALSE,7,2512_7,72
2512,"Q. Mr. President, how would you assess your chances now, sir? Do you think you have it locked up? THE PRESIDENT. I think we have lots of momentum. The traveling press that have seen the wonderful crowds we have had in California, in Oregon, in Washington, culminating in an unbelievable, fantastic crowd in Chicago last night of about 40,000 to 50,000, can't help but be impressed with the fact that we have the momentum.",rep,1976,TRUE,FALSE,8,2512_8,74
2512,"It reminds me just a bit of the kind of momentum that one of my idols, a Democrat, Harry Truman, experienced in the final days of his campaign. We have the momentum going, the people are interested, and I think we are going to surprise some folks. Q. Mr. President, why is it that you only made a strong statement about the Nixon administration in response to a question--you never made that on your own--about the imperial White House?",rep,1976,TRUE,FALSE,9,2512_9,79
2512,"The White House performs the function that was set up in the Constitution. And we believe that an imperial Presidency is not in conformity with my own personal ideas, nor is it in conformity with what I think our Founding Fathers believed. Q. Mr. President, in your last comment on the question of the Patman investigation, you said that you had been cleared by the committees and the Attorney General. Now, it turns out that the Attorney General made the most cursory examination--he didn't even talk to Mr. Timmons. Can you comment on that?",rep,1976,TRUE,FALSE,11,2512_11,94
2512,"THE PRESIDENT. I have full faith in the total integrity of the Attorney General, Mr. Edward Levi, and his decision, I think, fully and completely ends that matter. Q. Do you think the case is closed on that, Mr. President?",rep,1976,TRUE,FALSE,12,2512_12,40
2512,"Q. Mr. President, as it stands right now, Eugene McCarthy will be on the New York State ballot next Tuesday. If this decision is made final, how will this affect the fight for New York State's forty-one electoral votes? THE PRESIDENT. I am really not the best judge of that. Eugene McCarthy is a very fine person. I have known him ever since both he and I took the oath of office on January 3, 1949. We came to the Congress simultaneously. Gene McCarthy has made a very excellent record in the House of Representatives and in the Senate. He ought to be on the ballot under State law where it is permitted, and I think the people of New York or elsewhere ought to have a chance to vote for him if they feel it is the right decision.",rep,1976,TRUE,FALSE,14,2512_14,140
2274,"We seem to be saying that one man killed is murder, but thousands killed is only a statistic. We have counted bodies so long that somehow they just don't seem to count any more at all. Perhaps we need to hear how this war seems to the people who are on the receiving end. Listen to this young father in Laos:",dem,1972,TRUE,FALSE,21,2274_21,61
1033,"I commend to you the wise words of the Roman Catholic bishops of the United States in their formal pronouncement last November. """"Dishonesty, slander, detraction and defamation of character,"""" the Bishops said, """"are as truly transgressions of God's Commandments when resorted to by men in political life as they are for all men."""" Noisy, reckless accusers can't clean out the Communists. As your own Herbert Philbrick put it after working years for the Federal Bureau of Investigation within the Communist Party:",dem,1952,TRUE,FALSE,25,1033_25,81
1999,VOICES FROM THE AUDIENCE:  No. No. VICE PRESIDENT HUMPHREY:  I have had this privilege of serving this country of ours for some time.  I think I can ask you to evaluate the records of those of us who are seeking this highest office within the grasp of the American people.  I stand on that record.  But I only stand on it for the purpose of moving ahead.  Any man that rests on the laurels of yesterday is already a page in history and has very little to offer the tomorrows.,dem,1968,TRUE,TRUE,6,1999_6,90
